crop,temp,humid,moisture,cropage,texture,water
areca,26,60,50,A,silt,13
areca,26,60,60,A,silt,11
areca,26,60,70,A,silt,9
areca,26,60,80,A,silt,7
areca,26,60,90,A,silt,5
areca,26,70,0,A,silt,22
areca,26,70,10,A,silt,20
areca,26,70,20,A,silt,18
areca,26,70,30,A,silt,16
areca,26,70,40,A,silt,14
areca,26,70,50,A,silt,12
areca,26,70,60,A,silt,10
areca,26,70,70,A,silt,8
areca,26,70,80,A,silt,6
areca,26,70,90,A,silt,4
areca,26,80,0,A,silt,21
areca,26,80,10,A,silt,19
areca,26,80,20,A,silt,17
areca,26,80,30,A,silt,15
areca,26,80,40,A,silt,13
areca,26,80,50,A,silt,11
areca,26,80,60,A,silt,9
areca,26,80,70,A,silt,7
areca,26,80,80,A,silt,5
areca,26,80,90,A,silt,3
areca,26,90,0,A,silt,20
areca,26,90,10,A,silt,18
areca,26,90,20,A,silt,16
areca,26,90,30,A,silt,14
areca,26,90,40,A,silt,12
areca,26,90,50,A,silt,10
areca,26,90,60,A,silt,8
areca,26,90,70,A,silt,6
areca,26,90,80,A,silt,4
areca,26,90,90,A,silt,2
areca,27,0,0,A,silt,30
areca,27,0,10,A,silt,28
areca,27,0,20,A,silt,26
areca,27,0,30,A,silt,24
areca,27,0,40,A,silt,22
areca,27,0,50,A,silt,20
areca,27,0,60,A,silt,18
areca,27,0,70,A,silt,16
areca,27,0,80,A,silt,14
areca,27,0,90,A,silt,12
areca,27,10,0,A,silt,29
areca,27,10,10,A,silt,27
areca,27,10,20,A,silt,25
areca,27,10,30,A,silt,23
areca,27,10,40,A,silt,21
areca,27,10,50,A,silt,19
areca,27,10,60,A,silt,17
areca,27,10,70,A,silt,15
areca,27,10,80,A,silt,13
areca,27,10,90,A,silt,11
areca,27,20,0,A,silt,28
areca,27,20,10,A,silt,26
areca,27,20,20,A,silt,24
areca,27,20,30,A,silt,22
areca,27,20,40,A,silt,20
areca,27,20,50,A,silt,18
areca,27,20,60,A,silt,16
areca,27,20,70,A,silt,14
areca,27,20,80,A,silt,12
areca,27,20,90,A,silt,10
areca,27,30,0,A,silt,27
areca,27,30,10,A,silt,25
areca,27,30,20,A,silt,23
areca,27,30,30,A,silt,21
areca,27,30,40,A,silt,19
areca,27,30,50,A,silt,17
areca,27,30,60,A,silt,15
areca,27,30,70,A,silt,13
areca,27,30,80,A,silt,11
areca,27,30,90,A,silt,9
areca,27,40,0,A,silt,26
areca,27,40,10,A,silt,24
areca,27,40,20,A,silt,22
areca,27,40,30,A,silt,20
areca,27,40,40,A,silt,18
areca,27,40,50,A,silt,16
areca,27,40,60,A,silt,14
areca,27,40,70,A,silt,12
areca,27,40,80,A,silt,10
areca,27,40,90,A,silt,8
areca,27,50,0,A,silt,25
areca,27,50,10,A,silt,23
areca,27,50,20,A,silt,21
areca,27,50,30,A,silt,19
areca,27,50,40,A,silt,17
areca,27,50,50,A,silt,15
areca,27,50,60,A,silt,13
areca,27,50,70,A,silt,11
areca,27,50,80,A,silt,9
areca,27,50,90,A,silt,7
areca,27,60,0,A,silt,24
areca,27,60,10,A,silt,22
areca,27,60,20,A,silt,20
areca,27,60,30,A,silt,18
areca,27,60,40,A,silt,16
areca,27,60,50,A,silt,14
areca,27,60,60,A,silt,12
areca,27,60,70,A,silt,10
areca,27,60,80,A,silt,8
areca,27,60,90,A,silt,6
areca,27,70,0,A,silt,23
areca,27,70,10,A,silt,21
areca,27,70,20,A,silt,19
areca,27,70,30,A,silt,17
areca,27,70,40,A,silt,15
areca,27,70,50,A,silt,13
areca,27,70,60,A,silt,11
areca,27,70,70,A,silt,9
areca,27,70,80,A,silt,7
areca,27,70,90,A,silt,5
areca,27,80,0,A,silt,22
areca,27,80,10,A,silt,20
areca,27,80,20,A,silt,18
areca,27,80,30,A,silt,16
areca,27,80,40,A,silt,14
areca,27,80,50,A,silt,12
areca,27,80,60,A,silt,10
areca,27,80,70,A,silt,8
areca,27,80,80,A,silt,6
areca,27,80,90,A,silt,4
areca,27,90,0,A,silt,21
areca,27,90,10,A,silt,19
areca,27,90,20,A,silt,17
areca,27,90,30,A,silt,15
areca,27,90,40,A,silt,13
areca,27,90,50,A,silt,11
areca,27,90,60,A,silt,9
areca,27,90,70,A,silt,7
areca,27,90,80,A,silt,5
areca,27,90,90,A,silt,3
areca,28,0,0,A,silt,31
areca,28,0,10,A,silt,29
areca,28,0,20,A,silt,27
areca,28,0,30,A,silt,25
areca,28,0,40,A,silt,23
areca,28,0,50,A,silt,21
areca,28,0,60,A,silt,19
areca,28,0,70,A,silt,17
areca,28,0,80,A,silt,15
areca,28,0,90,A,silt,13
areca,28,10,0,A,silt,30
areca,28,10,10,A,silt,28
areca,28,10,20,A,silt,26
areca,28,10,30,A,silt,24
areca,28,10,40,A,silt,22
areca,28,10,50,A,silt,20
areca,28,10,60,A,silt,18
areca,28,10,70,A,silt,16
areca,28,10,80,A,silt,14
areca,28,10,90,A,silt,12
areca,28,20,0,A,silt,29
areca,28,20,10,A,silt,27
areca,28,20,20,A,silt,25
areca,28,20,30,A,silt,23
areca,28,20,40,A,silt,21
areca,28,20,50,A,silt,19
areca,28,20,60,A,silt,17
areca,28,20,70,A,silt,15
areca,28,20,80,A,silt,13
areca,28,20,90,A,silt,11
areca,28,30,0,A,silt,28
areca,28,30,10,A,silt,26
areca,28,30,20,A,silt,24
areca,28,30,30,A,silt,22
areca,28,30,40,A,silt,20
areca,28,30,50,A,silt,18
areca,28,30,60,A,silt,16
areca,28,30,70,A,silt,14
areca,28,30,80,A,silt,12
areca,28,30,90,A,silt,10
areca,28,40,0,A,silt,27
areca,28,40,10,A,silt,25
areca,28,40,20,A,silt,23
areca,28,40,30,A,silt,21
areca,28,40,40,A,silt,19
areca,28,40,50,A,silt,17
areca,28,40,60,A,silt,15
areca,28,40,70,A,silt,13
areca,28,40,80,A,silt,11
areca,28,40,90,A,silt,9
areca,28,50,0,A,silt,26
areca,28,50,10,A,silt,24
areca,28,50,20,A,silt,22
areca,28,50,30,A,silt,20
areca,28,50,40,A,silt,18
areca,28,50,50,A,silt,16
areca,28,50,60,A,silt,14
areca,28,50,70,A,silt,12
areca,28,50,80,A,silt,10
areca,28,50,90,A,silt,8
areca,28,60,0,A,silt,25
areca,28,60,10,A,silt,23
areca,28,60,20,A,silt,21
areca,28,60,30,A,silt,19
areca,28,60,40,A,silt,17
areca,28,60,50,A,silt,15
areca,28,60,60,A,silt,13
areca,28,60,70,A,silt,11
areca,28,60,80,A,silt,9
areca,28,60,90,A,silt,7
areca,28,70,0,A,silt,24
areca,28,70,10,A,silt,22
areca,28,70,20,A,silt,20
areca,28,70,30,A,silt,18
areca,28,70,40,A,silt,16
areca,28,70,50,A,silt,14
areca,28,70,60,A,silt,12
areca,28,70,70,A,silt,10
areca,28,70,80,A,silt,8
areca,28,70,90,A,silt,6
areca,28,80,0,A,silt,23
areca,28,80,10,A,silt,21
areca,28,80,20,A,silt,19
areca,28,80,30,A,silt,17
areca,28,80,40,A,silt,15
areca,28,80,50,A,silt,13
areca,28,80,60,A,silt,11
areca,28,80,70,A,silt,9
areca,28,80,80,A,silt,7
areca,28,80,90,A,silt,5
areca,28,90,0,A,silt,22
areca,28,90,10,A,silt,20
areca,28,90,20,A,silt,18
areca,28,90,30,A,silt,16
areca,28,90,40,A,silt,14
areca,28,90,50,A,silt,12
areca,28,90,60,A,silt,10
areca,28,90,70,A,silt,8
areca,28,90,80,A,silt,6
areca,28,90,90,A,silt,4
areca,29,0,0,A,silt,32
areca,29,0,10,A,silt,30
areca,29,0,20,A,silt,28
areca,29,0,30,A,silt,26
areca,29,0,40,A,silt,24
areca,29,0,50,A,silt,22
areca,29,0,60,A,silt,20
areca,29,0,70,A,silt,18
areca,29,0,80,A,silt,16
areca,29,0,90,A,silt,14
areca,29,10,0,A,silt,31
areca,29,10,10,A,silt,29
areca,29,10,20,A,silt,27
areca,29,10,30,A,silt,25
areca,29,10,40,A,silt,23
areca,29,10,50,A,silt,21
areca,29,10,60,A,silt,19
areca,29,10,70,A,silt,17
areca,29,10,80,A,silt,15
areca,29,10,90,A,silt,13
areca,29,20,0,A,silt,30
areca,29,20,10,A,silt,28
areca,29,20,20,A,silt,26
areca,29,20,30,A,silt,24
areca,29,20,40,A,silt,22
areca,29,20,50,A,silt,20
areca,29,20,60,A,silt,18
areca,29,20,70,A,silt,16
areca,29,20,80,A,silt,14
areca,29,20,90,A,silt,12
areca,29,30,0,A,silt,29
areca,29,30,10,A,silt,27
areca,29,30,20,A,silt,25
areca,29,30,30,A,silt,23
areca,29,30,40,A,silt,21
areca,29,30,50,A,silt,19
areca,29,30,60,A,silt,17
areca,29,30,70,A,silt,15
areca,29,30,80,A,silt,13
areca,29,30,90,A,silt,11
areca,29,40,0,A,silt,28
areca,29,40,10,A,silt,26
areca,29,40,20,A,silt,24
areca,29,40,30,A,silt,22
areca,29,40,40,A,silt,20
areca,29,40,50,A,silt,18
areca,29,40,60,A,silt,16
areca,29,40,70,A,silt,14
areca,29,40,80,A,silt,12
areca,29,40,90,A,silt,10
areca,29,50,0,A,silt,27
areca,29,50,10,A,silt,25
areca,29,50,20,A,silt,23
areca,29,50,30,A,silt,21
areca,29,50,40,A,silt,19
areca,29,50,50,A,silt,17
areca,29,50,60,A,silt,15
areca,29,50,70,A,silt,13
areca,29,50,80,A,silt,11
areca,29,50,90,A,silt,9
areca,29,60,0,A,silt,26
areca,29,60,10,A,silt,24
areca,29,60,20,A,silt,22
areca,29,60,30,A,silt,20
areca,29,60,40,A,silt,18
areca,29,60,50,A,silt,16
areca,29,60,60,A,silt,14
areca,29,60,70,A,silt,12
areca,29,60,80,A,silt,10
areca,29,60,90,A,silt,8
areca,29,70,0,A,silt,25
areca,29,70,10,A,silt,23
areca,29,70,20,A,silt,21
areca,29,70,30,A,silt,19
areca,29,70,40,A,silt,17
areca,29,70,50,A,silt,15
areca,29,70,60,A,silt,13
areca,29,70,70,A,silt,11
areca,29,70,80,A,silt,9
areca,29,70,90,A,silt,7
areca,29,80,0,A,silt,24
areca,29,80,10,A,silt,22
areca,29,80,20,A,silt,20
areca,29,80,30,A,silt,18
areca,29,80,40,A,silt,16
areca,29,80,50,A,silt,14
areca,29,80,60,A,silt,12
areca,29,80,70,A,silt,10
areca,29,80,80,A,silt,8
areca,29,80,90,A,silt,6
areca,29,90,0,A,silt,23
areca,29,90,10,A,silt,21
areca,29,90,20,A,silt,19
areca,29,90,30,A,silt,17
areca,29,90,40,A,silt,15
areca,29,90,50,A,silt,13
areca,29,90,60,A,silt,11
areca,29,90,70,A,silt,9
areca,29,90,80,A,silt,7
areca,29,90,90,A,silt,5
areca,30,0,0,A,silt,33
areca,30,0,10,A,silt,31
areca,30,0,20,A,silt,29
areca,30,0,30,A,silt,27
areca,30,0,40,A,silt,25
areca,30,0,50,A,silt,23
areca,30,0,60,A,silt,21
areca,30,0,70,A,silt,19
areca,30,0,80,A,silt,17
areca,30,0,90,A,silt,15
areca,30,10,0,A,silt,32
areca,30,10,10,A,silt,30
areca,30,10,20,A,silt,28
areca,30,10,30,A,silt,26
areca,30,10,40,A,silt,24
areca,30,10,50,A,silt,22
areca,30,10,60,A,silt,20
areca,30,10,70,A,silt,18
areca,30,10,80,A,silt,16
areca,30,10,90,A,silt,14
areca,30,20,0,A,silt,31
areca,30,20,10,A,silt,29
areca,30,20,20,A,silt,27
areca,30,20,30,A,silt,25
areca,30,20,40,A,silt,23
areca,30,20,50,A,silt,21
areca,30,20,60,A,silt,19
areca,30,20,70,A,silt,17
areca,30,20,80,A,silt,15
areca,30,20,90,A,silt,13
areca,30,30,0,A,silt,30
areca,30,30,10,A,silt,28
areca,30,30,20,A,silt,26
areca,30,30,30,A,silt,24
areca,30,30,40,A,silt,22
areca,30,30,50,A,silt,20
areca,30,30,60,A,silt,18
areca,30,30,70,A,silt,16
areca,30,30,80,A,silt,14
areca,30,30,90,A,silt,12
areca,30,40,0,A,silt,29
areca,30,40,10,A,silt,27
areca,30,40,20,A,silt,25
areca,30,40,30,A,silt,23
areca,30,40,40,A,silt,21
areca,30,40,50,A,silt,19
areca,30,40,60,A,silt,17
areca,30,40,70,A,silt,15
areca,30,40,80,A,silt,13
areca,30,40,90,A,silt,11
areca,30,50,0,A,silt,28
areca,30,50,10,A,silt,26
areca,30,50,20,A,silt,24
areca,30,50,30,A,silt,22
areca,30,50,40,A,silt,20
areca,30,50,50,A,silt,18
areca,30,50,60,A,silt,16
areca,30,50,70,A,silt,14
areca,30,50,80,A,silt,12
areca,30,50,90,A,silt,10
areca,30,60,0,A,silt,27
areca,30,60,10,A,silt,25
areca,30,60,20,A,silt,23
areca,30,60,30,A,silt,21
areca,30,60,40,A,silt,19
areca,30,60,50,A,silt,17
areca,30,60,60,A,silt,15
areca,30,60,70,A,silt,13
areca,30,60,80,A,silt,11
areca,30,60,90,A,silt,9
areca,30,70,0,A,silt,26
areca,30,70,10,A,silt,24
areca,30,70,20,A,silt,22
areca,30,70,30,A,silt,20
areca,30,70,40,A,silt,18
areca,30,70,50,A,silt,16
areca,30,70,60,A,silt,14
areca,30,70,70,A,silt,12
areca,30,70,80,A,silt,10
areca,30,70,90,A,silt,8
areca,30,80,0,A,silt,25
areca,30,80,10,A,silt,23
areca,30,80,20,A,silt,21
areca,30,80,30,A,silt,19
areca,30,80,40,A,silt,17
areca,30,80,50,A,silt,15
areca,30,80,60,A,silt,13
areca,30,80,70,A,silt,11
areca,30,80,80,A,silt,9
areca,30,80,90,A,silt,7
areca,30,90,0,A,silt,24
areca,30,90,10,A,silt,22
areca,30,90,20,A,silt,20
areca,30,90,30,A,silt,18
areca,30,90,40,A,silt,16
areca,30,90,50,A,silt,14
areca,30,90,60,A,silt,12
areca,30,90,70,A,silt,10
areca,30,90,80,A,silt,8
areca,30,90,90,A,silt,6
areca,31,0,0,A,silt,34
areca,31,0,10,A,silt,32
areca,31,0,20,A,silt,30
areca,31,0,30,A,silt,28
areca,31,0,40,A,silt,26
areca,31,0,50,A,silt,24
areca,31,0,60,A,silt,22
areca,31,0,70,A,silt,20
areca,31,0,80,A,silt,18
areca,31,0,90,A,silt,16
areca,31,10,0,A,silt,33
areca,31,10,10,A,silt,31
areca,31,10,20,A,silt,29
areca,31,10,30,A,silt,27
areca,31,10,40,A,silt,25
areca,31,10,50,A,silt,23
areca,31,10,60,A,silt,21
areca,31,10,70,A,silt,19
areca,31,10,80,A,silt,17
areca,31,10,90,A,silt,15
areca,31,20,0,A,silt,32
areca,31,20,10,A,silt,30
areca,31,20,20,A,silt,28
areca,31,20,30,A,silt,26
areca,31,20,40,A,silt,24
areca,31,20,50,A,silt,22
areca,31,20,60,A,silt,20
areca,31,20,70,A,silt,18
areca,31,20,80,A,silt,16
areca,31,20,90,A,silt,14
areca,31,30,0,A,silt,31
areca,31,30,10,A,silt,29
areca,31,30,20,A,silt,27
areca,31,30,30,A,silt,25
areca,31,30,40,A,silt,23
areca,31,30,50,A,silt,21
areca,31,30,60,A,silt,19
areca,31,30,70,A,silt,17
areca,31,30,80,A,silt,15
areca,31,30,90,A,silt,13
areca,31,40,0,A,silt,30
areca,31,40,10,A,silt,28
areca,31,40,20,A,silt,26
areca,31,40,30,A,silt,24
areca,31,40,40,A,silt,22
areca,31,40,50,A,silt,20
areca,31,40,60,A,silt,18
areca,31,40,70,A,silt,16
areca,31,40,80,A,silt,14
areca,31,40,90,A,silt,12
areca,31,50,0,A,silt,29
areca,31,50,10,A,silt,27
areca,31,50,20,A,silt,25
areca,31,50,30,A,silt,23
areca,31,50,40,A,silt,21
areca,31,50,50,A,silt,19
areca,31,50,60,A,silt,17
areca,31,50,70,A,silt,15
areca,31,50,80,A,silt,13
areca,31,50,90,A,silt,11
areca,31,60,0,A,silt,28
areca,31,60,10,A,silt,26
areca,31,60,20,A,silt,24
areca,31,60,30,A,silt,22
areca,31,60,40,A,silt,20
areca,31,60,50,A,silt,18
areca,31,60,60,A,silt,16
areca,31,60,70,A,silt,14
areca,31,60,80,A,silt,12
areca,31,60,90,A,silt,10
areca,31,70,0,A,silt,27
areca,31,70,10,A,silt,25
areca,31,70,20,A,silt,23
areca,31,70,30,A,silt,21
areca,31,70,40,A,silt,19
areca,31,70,50,A,silt,17
areca,31,70,60,A,silt,15
areca,31,70,70,A,silt,13
areca,31,70,80,A,silt,11
areca,31,70,90,A,silt,9
areca,31,80,0,A,silt,26
areca,31,80,10,A,silt,24
areca,31,80,20,A,silt,22
areca,31,80,30,A,silt,20
areca,31,80,40,A,silt,18
areca,31,80,50,A,silt,16
areca,31,80,60,A,silt,14
areca,31,80,70,A,silt,12
areca,31,80,80,A,silt,10
areca,31,80,90,A,silt,8
areca,31,90,0,A,silt,25
areca,31,90,10,A,silt,23
areca,31,90,20,A,silt,21
areca,31,90,30,A,silt,19
areca,31,90,40,A,silt,17
areca,31,90,50,A,silt,15
areca,31,90,60,A,silt,13
areca,31,90,70,A,silt,11
areca,31,90,80,A,silt,9
areca,31,90,90,A,silt,7
areca,32,0,0,A,silt,36
areca,32,0,10,A,silt,34
areca,32,0,20,A,silt,32
areca,32,0,30,A,silt,30
areca,32,0,40,A,silt,28
areca,32,0,50,A,silt,26
areca,32,0,60,A,silt,24
areca,32,0,70,A,silt,22
areca,32,0,80,A,silt,20
areca,32,0,90,A,silt,18
areca,32,10,0,A,silt,35
areca,32,10,10,A,silt,33
areca,32,10,20,A,silt,31
areca,32,10,30,A,silt,29
areca,32,10,40,A,silt,27
areca,32,10,50,A,silt,25
areca,32,10,60,A,silt,23
areca,32,10,70,A,silt,21
areca,32,10,80,A,silt,19
areca,32,10,90,A,silt,17
areca,32,20,0,A,silt,34
areca,32,20,10,A,silt,32
areca,32,20,20,A,silt,30
areca,32,20,30,A,silt,28
areca,32,20,40,A,silt,26
areca,32,20,50,A,silt,24
areca,32,20,60,A,silt,22
areca,32,20,70,A,silt,20
areca,32,20,80,A,silt,18
areca,32,20,90,A,silt,16
areca,32,30,0,A,silt,33
areca,32,30,10,A,silt,31
areca,32,30,20,A,silt,29
areca,32,30,30,A,silt,27
areca,32,30,40,A,silt,25
areca,32,30,50,A,silt,23
areca,32,30,60,A,silt,21
areca,32,30,70,A,silt,19
areca,32,30,80,A,silt,17
areca,32,30,90,A,silt,15
areca,32,40,0,A,silt,32
areca,32,40,10,A,silt,30
areca,32,40,20,A,silt,28
areca,32,40,30,A,silt,26
areca,32,40,40,A,silt,24
areca,32,40,50,A,silt,22
areca,32,40,60,A,silt,20
areca,32,40,70,A,silt,18
areca,32,40,80,A,silt,16
areca,32,40,90,A,silt,14
areca,32,50,0,A,silt,31
areca,32,50,10,A,silt,29
areca,32,50,20,A,silt,27
areca,32,50,30,A,silt,25
areca,32,50,40,A,silt,23
areca,32,50,50,A,silt,21
areca,32,50,60,A,silt,19
areca,32,50,70,A,silt,17
areca,32,50,80,A,silt,15
areca,32,50,90,A,silt,13
areca,32,60,0,A,silt,30
areca,32,60,10,A,silt,28
areca,32,60,20,A,silt,26
areca,32,60,30,A,silt,24
areca,32,60,40,A,silt,22
areca,32,60,50,A,silt,20
areca,32,60,60,A,silt,18
areca,32,60,70,A,silt,16
areca,32,60,80,A,silt,14
areca,32,60,90,A,silt,12
areca,32,70,0,A,silt,29
areca,32,70,10,A,silt,27
areca,32,70,20,A,silt,25
areca,32,70,30,A,silt,23
areca,32,70,40,A,silt,21
areca,32,70,50,A,silt,19
areca,32,70,60,A,silt,17
areca,32,70,70,A,silt,15
areca,32,70,80,A,silt,13
areca,32,70,90,A,silt,11
areca,32,80,0,A,silt,28
areca,32,80,10,A,silt,26
areca,32,80,20,A,silt,24
areca,32,80,30,A,silt,22
areca,32,80,40,A,silt,20
areca,32,80,50,A,silt,18
areca,32,80,60,A,silt,16
areca,32,80,70,A,silt,14
areca,32,80,80,A,silt,12
areca,32,80,90,A,silt,10
areca,32,90,0,A,silt,27
areca,32,90,10,A,silt,25
areca,32,90,20,A,silt,23
areca,32,90,30,A,silt,21
areca,32,90,40,A,silt,19
areca,32,90,50,A,silt,17
areca,32,90,60,A,silt,15
areca,32,90,70,A,silt,13
areca,32,90,80,A,silt,11
areca,32,90,90,A,silt,9
areca,33,0,0,A,silt,37
areca,33,0,10,A,silt,35
areca,33,0,20,A,silt,33
areca,33,0,30,A,silt,31
areca,33,0,40,A,silt,29
areca,33,0,50,A,silt,27
areca,33,0,60,A,silt,25
areca,33,0,70,A,silt,23
areca,33,0,80,A,silt,21
areca,33,0,90,A,silt,19
areca,33,10,0,A,silt,36
areca,33,10,10,A,silt,34
areca,33,10,20,A,silt,32
areca,33,10,30,A,silt,30
areca,33,10,40,A,silt,28
areca,33,10,50,A,silt,26
areca,33,10,60,A,silt,24
areca,33,10,70,A,silt,22
areca,33,10,80,A,silt,20
areca,33,10,90,A,silt,18
areca,33,20,0,A,silt,35
areca,33,20,10,A,silt,33
areca,33,20,20,A,silt,31
areca,33,20,30,A,silt,29
areca,33,20,40,A,silt,27
areca,33,20,50,A,silt,25
areca,33,20,60,A,silt,23
areca,33,20,70,A,silt,21
areca,33,20,80,A,silt,19
areca,33,20,90,A,silt,17
areca,33,30,0,A,silt,34
areca,33,30,10,A,silt,32
areca,33,30,20,A,silt,30
areca,33,30,30,A,silt,28
areca,33,30,40,A,silt,26
areca,33,30,50,A,silt,24
areca,33,30,60,A,silt,22
areca,33,30,70,A,silt,20
areca,33,30,80,A,silt,18
areca,33,30,90,A,silt,16
areca,33,40,0,A,silt,33
areca,33,40,10,A,silt,31
areca,33,40,20,A,silt,29
areca,33,40,30,A,silt,27
areca,33,40,40,A,silt,25
areca,33,40,50,A,silt,23
areca,33,40,60,A,silt,21
areca,33,40,70,A,silt,19
areca,33,40,80,A,silt,17
areca,33,40,90,A,silt,15
areca,33,50,0,A,silt,32
areca,33,50,10,A,silt,30
areca,33,50,20,A,silt,28
areca,33,50,30,A,silt,26
areca,33,50,40,A,silt,24
areca,33,50,50,A,silt,22
areca,33,50,60,A,silt,20
areca,33,50,70,A,silt,18
areca,33,50,80,A,silt,16
areca,33,50,90,A,silt,14
areca,33,60,0,A,silt,31
areca,33,60,10,A,silt,29
areca,33,60,20,A,silt,27
areca,33,60,30,A,silt,25
areca,33,60,40,A,silt,23
areca,33,60,50,A,silt,21
areca,33,60,60,A,silt,19
areca,33,60,70,A,silt,17
areca,33,60,80,A,silt,15
areca,33,60,90,A,silt,13
areca,33,70,0,A,silt,30
areca,33,70,10,A,silt,28
areca,33,70,20,A,silt,26
areca,33,70,30,A,silt,24
areca,33,70,40,A,silt,22
areca,33,70,50,A,silt,20
areca,33,70,60,A,silt,18
areca,33,70,70,A,silt,16
areca,33,70,80,A,silt,14
areca,33,70,90,A,silt,12
areca,33,80,0,A,silt,29
areca,33,80,10,A,silt,27
areca,33,80,20,A,silt,25
areca,33,80,30,A,silt,23
areca,33,80,40,A,silt,21
areca,33,80,50,A,silt,19
areca,33,80,60,A,silt,17
areca,33,80,70,A,silt,15
areca,33,80,80,A,silt,13
areca,33,80,90,A,silt,11
areca,33,90,0,A,silt,28
areca,33,90,10,A,silt,26
areca,33,90,20,A,silt,24
areca,33,90,30,A,silt,22
areca,33,90,40,A,silt,20
areca,33,90,50,A,silt,18
areca,33,90,60,A,silt,16
areca,33,90,70,A,silt,14
areca,33,90,80,A,silt,12
areca,33,90,90,A,silt,10
areca,34,0,0,A,silt,39
areca,34,0,10,A,silt,37
areca,34,0,20,A,silt,35
areca,34,0,30,A,silt,33
areca,34,0,40,A,silt,31
areca,34,0,50,A,silt,29
areca,34,0,60,A,silt,27
areca,34,0,70,A,silt,25
areca,34,0,80,A,silt,23
areca,34,0,90,A,silt,21
areca,34,10,0,A,silt,38
areca,34,10,10,A,silt,36
areca,34,10,20,A,silt,34
areca,34,10,30,A,silt,32
areca,34,10,40,A,silt,30
areca,34,10,50,A,silt,28
areca,34,10,60,A,silt,26
areca,34,10,70,A,silt,24
areca,34,10,80,A,silt,22
areca,34,10,90,A,silt,20
areca,34,20,0,A,silt,37
areca,34,20,10,A,silt,35
areca,34,20,20,A,silt,33
areca,34,20,30,A,silt,31
areca,34,20,40,A,silt,29
areca,34,20,50,A,silt,27
areca,34,20,60,A,silt,25
areca,34,20,70,A,silt,23
areca,34,20,80,A,silt,21
areca,34,20,90,A,silt,19
areca,34,30,0,A,silt,36
areca,34,30,10,A,silt,34
areca,34,30,20,A,silt,32
areca,34,30,30,A,silt,30
areca,34,30,40,A,silt,28
areca,34,30,50,A,silt,26
areca,34,30,60,A,silt,24
areca,34,30,70,A,silt,22
areca,34,30,80,A,silt,20
areca,34,30,90,A,silt,18
areca,34,40,0,A,silt,35
areca,34,40,10,A,silt,33
areca,34,40,20,A,silt,31
areca,34,40,30,A,silt,29
areca,34,40,40,A,silt,27
areca,34,40,50,A,silt,25
areca,34,40,60,A,silt,23
areca,34,40,70,A,silt,21
areca,34,40,80,A,silt,19
areca,34,40,90,A,silt,17
areca,34,50,0,A,silt,34
areca,34,50,10,A,silt,32
areca,34,50,20,A,silt,30
areca,34,50,30,A,silt,28
areca,34,50,40,A,silt,26
areca,34,50,50,A,silt,24
areca,34,50,60,A,silt,22
areca,34,50,70,A,silt,20
areca,34,50,80,A,silt,18
areca,34,50,90,A,silt,16
areca,34,60,0,A,silt,33
areca,34,60,10,A,silt,31
areca,34,60,20,A,silt,29
areca,34,60,30,A,silt,27
areca,34,60,40,A,silt,25
areca,34,60,50,A,silt,23
areca,34,60,60,A,silt,21
areca,34,60,70,A,silt,19
areca,34,60,80,A,silt,17
areca,34,60,90,A,silt,15
areca,34,70,0,A,silt,32
areca,34,70,10,A,silt,30
areca,34,70,20,A,silt,28
areca,34,70,30,A,silt,26
areca,34,70,40,A,silt,24
areca,34,70,50,A,silt,22
areca,34,70,60,A,silt,20
areca,34,70,70,A,silt,18
areca,34,70,80,A,silt,16
areca,34,70,90,A,silt,14
areca,34,80,0,A,silt,31
areca,34,80,10,A,silt,29
areca,34,80,20,A,silt,27
areca,34,80,30,A,silt,25
areca,34,80,40,A,silt,23
areca,34,80,50,A,silt,21
areca,34,80,60,A,silt,19
areca,34,80,70,A,silt,17
areca,34,80,80,A,silt,15
areca,34,80,90,A,silt,13
areca,34,90,0,A,silt,30
areca,34,90,10,A,silt,28
areca,34,90,20,A,silt,26
areca,34,90,30,A,silt,24
areca,34,90,40,A,silt,22
areca,34,90,50,A,silt,20
areca,34,90,60,A,silt,18
areca,34,90,70,A,silt,16
areca,34,90,80,A,silt,14
areca,34,90,90,A,silt,12
areca,35,0,0,A,silt,40
areca,35,0,10,A,silt,38
areca,35,0,20,A,silt,36
areca,35,0,30,A,silt,34
areca,35,0,40,A,silt,32
areca,35,0,50,A,silt,30
areca,35,0,60,A,silt,28
areca,35,0,70,A,silt,26
areca,35,0,80,A,silt,24
areca,35,0,90,A,silt,22
areca,35,10,0,A,silt,39
areca,35,10,10,A,silt,37
areca,35,10,20,A,silt,35
areca,35,10,30,A,silt,33
areca,35,10,40,A,silt,31
areca,35,10,50,A,silt,29
areca,35,10,60,A,silt,27
areca,35,10,70,A,silt,25
areca,35,10,80,A,silt,23
areca,35,10,90,A,silt,21
areca,35,20,0,A,silt,38
areca,35,20,10,A,silt,36
areca,35,20,20,A,silt,34
areca,35,20,30,A,silt,32
areca,35,20,40,A,silt,30
areca,35,20,50,A,silt,28
areca,35,20,60,A,silt,26
areca,35,20,70,A,silt,24
areca,35,20,80,A,silt,22
areca,35,20,90,A,silt,20
areca,35,30,0,A,silt,37
areca,35,30,10,A,silt,35
areca,35,30,20,A,silt,33
areca,35,30,30,A,silt,31
areca,35,30,40,A,silt,29
areca,35,30,50,A,silt,27
areca,35,30,60,A,silt,25
areca,35,30,70,A,silt,23
