crop,temp,humid,moisture,cropage,texture,water
coconut,14,40,80,C,silt,17
coconut,14,40,90,C,silt,2
coconut,14,50,0,C,silt,113
coconut,14,50,10,C,silt,105
coconut,14,50,20,C,silt,97
coconut,14,50,30,C,silt,89
coconut,14,50,40,C,silt,74
coconut,14,50,50,C,silt,59
coconut,14,50,60,C,silt,44
coconut,14,50,70,C,silt,29
coconut,14,50,80,C,silt,14
coconut,14,50,90,C,silt,0
coconut,14,60,0,C,silt,110
coconut,14,60,10,C,silt,102
coconut,14,60,20,C,silt,94
coconut,14,60,30,C,silt,86
coconut,14,60,40,C,silt,71
coconut,14,60,50,C,silt,56
coconut,14,60,60,C,silt,41
coconut,14,60,70,C,silt,26
coconut,14,60,80,C,silt,11
coconut,14,60,90,C,silt,0
coconut,14,70,0,C,silt,107
coconut,14,70,10,C,silt,99
coconut,14,70,20,C,silt,91
coconut,14,70,30,C,silt,83
coconut,14,70,40,C,silt,68
coconut,14,70,50,C,silt,53
coconut,14,70,60,C,silt,38
coconut,14,70,70,C,silt,23
coconut,14,70,80,C,silt,8
coconut,14,70,90,C,silt,0
coconut,14,80,0,C,silt,104
coconut,14,80,10,C,silt,96
coconut,14,80,20,C,silt,88
coconut,14,80,30,C,silt,80
coconut,14,80,40,C,silt,65
coconut,14,80,50,C,silt,50
coconut,14,80,60,C,silt,35
coconut,14,80,70,C,silt,20
coconut,14,80,80,C,silt,5
coconut,14,80,90,C,silt,0
coconut,14,90,0,C,silt,101
coconut,14,90,10,C,silt,93
coconut,14,90,20,C,silt,85
coconut,14,90,30,C,silt,77
coconut,14,90,40,C,silt,62
coconut,14,90,50,C,silt,47
coconut,14,90,60,C,silt,32
coconut,14,90,70,C,silt,17
coconut,14,90,80,C,silt,2
coconut,14,90,90,C,silt,0
coconut,15,0,0,C,silt,129
coconut,15,0,10,C,silt,121
coconut,15,0,20,C,silt,113
coconut,15,0,30,C,silt,105
coconut,15,0,40,C,silt,90
coconut,15,0,50,C,silt,75
coconut,15,0,60,C,silt,60
coconut,15,0,70,C,silt,45
coconut,15,0,80,C,silt,30
coconut,15,0,90,C,silt,15
coconut,15,10,0,C,silt,126
coconut,15,10,10,C,silt,118
coconut,15,10,20,C,silt,110
coconut,15,10,30,C,silt,102
coconut,15,10,40,C,silt,87
coconut,15,10,50,C,silt,72
coconut,15,10,60,C,silt,57
coconut,15,10,70,C,silt,42
coconut,15,10,80,C,silt,27
coconut,15,10,90,C,silt,12
coconut,15,20,0,C,silt,123
coconut,15,20,10,C,silt,115
coconut,15,20,20,C,silt,107
coconut,15,20,30,C,silt,99
coconut,15,20,40,C,silt,84
coconut,15,20,50,C,silt,69
coconut,15,20,60,C,silt,54
coconut,15,20,70,C,silt,39
coconut,15,20,80,C,silt,24
coconut,15,20,90,C,silt,9
coconut,15,30,0,C,silt,120
coconut,15,30,10,C,silt,112
coconut,15,30,20,C,silt,104
coconut,15,30,30,C,silt,96
coconut,15,30,40,C,silt,81
coconut,15,30,50,C,silt,66
coconut,15,30,60,C,silt,51
coconut,15,30,70,C,silt,36
coconut,15,30,80,C,silt,21
coconut,15,30,90,C,silt,6
coconut,15,40,0,C,silt,117
coconut,15,40,10,C,silt,109
coconut,15,40,20,C,silt,101
coconut,15,40,30,C,silt,93
coconut,15,40,40,C,silt,78
coconut,15,40,50,C,silt,63
coconut,15,40,60,C,silt,48
coconut,15,40,70,C,silt,33
coconut,15,40,80,C,silt,18
coconut,15,40,90,C,silt,3
coconut,15,50,0,C,silt,114
coconut,15,50,10,C,silt,106
coconut,15,50,20,C,silt,98
coconut,15,50,30,C,silt,90
coconut,15,50,40,C,silt,75
coconut,15,50,50,C,silt,60
coconut,15,50,60,C,silt,45
coconut,15,50,70,C,silt,30
coconut,15,50,80,C,silt,15
coconut,15,50,90,C,silt,0
coconut,15,60,0,C,silt,111
coconut,15,60,10,C,silt,103
coconut,15,60,20,C,silt,95
coconut,15,60,30,C,silt,87
coconut,15,60,40,C,silt,72
coconut,15,60,50,C,silt,57
coconut,15,60,60,C,silt,42
coconut,15,60,70,C,silt,27
coconut,15,60,80,C,silt,12
coconut,15,60,90,C,silt,0
coconut,15,70,0,C,silt,108
coconut,15,70,10,C,silt,100
coconut,15,70,20,C,silt,92
coconut,15,70,30,C,silt,84
coconut,15,70,40,C,silt,69
coconut,15,70,50,C,silt,54
coconut,15,70,60,C,silt,39
coconut,15,70,70,C,silt,24
coconut,15,70,80,C,silt,9
coconut,15,70,90,C,silt,0
coconut,15,80,0,C,silt,105
coconut,15,80,10,C,silt,97
coconut,15,80,20,C,silt,89
coconut,15,80,30,C,silt,81
coconut,15,80,40,C,silt,66
coconut,15,80,50,C,silt,51
coconut,15,80,60,C,silt,36
coconut,15,80,70,C,silt,21
coconut,15,80,80,C,silt,6
coconut,15,80,90,C,silt,0
coconut,15,90,0,C,silt,102
coconut,15,90,10,C,silt,94
coconut,15,90,20,C,silt,86
coconut,15,90,30,C,silt,78
coconut,15,90,40,C,silt,63
coconut,15,90,50,C,silt,48
coconut,15,90,60,C,silt,33
coconut,15,90,70,C,silt,18
coconut,15,90,80,C,silt,3
coconut,15,90,90,C,silt,0
coconut,16,0,0,C,silt,130
coconut,16,0,10,C,silt,122
coconut,16,0,20,C,silt,114
coconut,16,0,30,C,silt,106
coconut,16,0,40,C,silt,91
coconut,16,0,50,C,silt,76
coconut,16,0,60,C,silt,61
coconut,16,0,70,C,silt,46
coconut,16,0,80,C,silt,31
coconut,16,0,90,C,silt,16
coconut,16,10,0,C,silt,127
coconut,16,10,10,C,silt,119
coconut,16,10,20,C,silt,111
coconut,16,10,30,C,silt,103
coconut,16,10,40,C,silt,88
coconut,16,10,50,C,silt,73
coconut,16,10,60,C,silt,58
coconut,16,10,70,C,silt,43
coconut,16,10,80,C,silt,28
coconut,16,10,90,C,silt,13
coconut,16,20,0,C,silt,124
coconut,16,20,10,C,silt,116
coconut,16,20,20,C,silt,108
coconut,16,20,30,C,silt,100
coconut,16,20,40,C,silt,85
coconut,16,20,50,C,silt,70
coconut,16,20,60,C,silt,55
coconut,16,20,70,C,silt,40
coconut,16,20,80,C,silt,25
coconut,16,20,90,C,silt,10
coconut,16,30,0,C,silt,121
coconut,16,30,10,C,silt,113
coconut,16,30,20,C,silt,105
coconut,16,30,30,C,silt,97
coconut,16,30,40,C,silt,82
coconut,16,30,50,C,silt,67
coconut,16,30,60,C,silt,52
coconut,16,30,70,C,silt,37
coconut,16,30,80,C,silt,22
coconut,16,30,90,C,silt,7
coconut,16,40,0,C,silt,118
coconut,16,40,10,C,silt,110
coconut,16,40,20,C,silt,102
coconut,16,40,30,C,silt,94
coconut,16,40,40,C,silt,79
coconut,16,40,50,C,silt,64
coconut,16,40,60,C,silt,49
coconut,16,40,70,C,silt,34
coconut,16,40,80,C,silt,19
coconut,16,40,90,C,silt,4
coconut,16,50,0,C,silt,115
coconut,16,50,10,C,silt,107
coconut,16,50,20,C,silt,99
coconut,16,50,30,C,silt,91
coconut,16,50,40,C,silt,76
coconut,16,50,50,C,silt,61
coconut,16,50,60,C,silt,46
coconut,16,50,70,C,silt,31
coconut,16,50,80,C,silt,16
coconut,16,50,90,C,silt,1
coconut,16,60,0,C,silt,112
coconut,16,60,10,C,silt,104
coconut,16,60,20,C,silt,96
coconut,16,60,30,C,silt,88
coconut,16,60,40,C,silt,73
coconut,16,60,50,C,silt,58
coconut,16,60,60,C,silt,43
coconut,16,60,70,C,silt,28
coconut,16,60,80,C,silt,13
coconut,16,60,90,C,silt,0
coconut,16,70,0,C,silt,109
coconut,16,70,10,C,silt,101
coconut,16,70,20,C,silt,93
coconut,16,70,30,C,silt,85
coconut,16,70,40,C,silt,70
coconut,16,70,50,C,silt,55
coconut,16,70,60,C,silt,40
coconut,16,70,70,C,silt,25
coconut,16,70,80,C,silt,10
coconut,16,70,90,C,silt,0
coconut,16,80,0,C,silt,106
coconut,16,80,10,C,silt,98
coconut,16,80,20,C,silt,90
coconut,16,80,30,C,silt,82
coconut,16,80,40,C,silt,67
coconut,16,80,50,C,silt,52
coconut,16,80,60,C,silt,37
coconut,16,80,70,C,silt,22
coconut,16,80,80,C,silt,7
coconut,16,80,90,C,silt,0
coconut,16,90,0,C,silt,103
coconut,16,90,10,C,silt,95
coconut,16,90,20,C,silt,87
coconut,16,90,30,C,silt,79
coconut,16,90,40,C,silt,64
coconut,16,90,50,C,silt,49
coconut,16,90,60,C,silt,34
coconut,16,90,70,C,silt,19
coconut,16,90,80,C,silt,4
coconut,16,90,90,C,silt,0
coconut,17,0,0,C,silt,131
coconut,17,0,10,C,silt,123
coconut,17,0,20,C,silt,115
coconut,17,0,30,C,silt,107
coconut,17,0,40,C,silt,92
coconut,17,0,50,C,silt,77
coconut,17,0,60,C,silt,62
coconut,17,0,70,C,silt,47
coconut,17,0,80,C,silt,32
coconut,17,0,90,C,silt,17
coconut,17,10,0,C,silt,128
coconut,17,10,10,C,silt,120
coconut,17,10,20,C,silt,112
coconut,17,10,30,C,silt,104
coconut,17,10,40,C,silt,89
coconut,17,10,50,C,silt,74
coconut,17,10,60,C,silt,59
coconut,17,10,70,C,silt,44
coconut,17,10,80,C,silt,29
coconut,17,10,90,C,silt,14
coconut,17,20,0,C,silt,125
coconut,17,20,10,C,silt,117
coconut,17,20,20,C,silt,109
coconut,17,20,30,C,silt,101
coconut,17,20,40,C,silt,86
coconut,17,20,50,C,silt,71
coconut,17,20,60,C,silt,56
coconut,17,20,70,C,silt,41
coconut,17,20,80,C,silt,26
coconut,17,20,90,C,silt,11
coconut,17,30,0,C,silt,122
coconut,17,30,10,C,silt,114
coconut,17,30,20,C,silt,106
coconut,17,30,30,C,silt,98
coconut,17,30,40,C,silt,83
coconut,17,30,50,C,silt,68
coconut,17,30,60,C,silt,53
coconut,17,30,70,C,silt,38
coconut,17,30,80,C,silt,23
coconut,17,30,90,C,silt,8
coconut,17,40,0,C,silt,119
coconut,17,40,10,C,silt,111
coconut,17,40,20,C,silt,103
coconut,17,40,30,C,silt,95
coconut,17,40,40,C,silt,80
coconut,17,40,50,C,silt,65
coconut,17,40,60,C,silt,50
coconut,17,40,70,C,silt,35
coconut,17,40,80,C,silt,20
coconut,17,40,90,C,silt,5
coconut,17,50,0,C,silt,116
coconut,17,50,10,C,silt,108
coconut,17,50,20,C,silt,100
coconut,17,50,30,C,silt,92
coconut,17,50,40,C,silt,77
coconut,17,50,50,C,silt,62
coconut,17,50,60,C,silt,47
coconut,17,50,70,C,silt,32
coconut,17,50,80,C,silt,17
coconut,17,50,90,C,silt,2
coconut,17,60,0,C,silt,113
coconut,17,60,10,C,silt,105
coconut,17,60,20,C,silt,97
coconut,17,60,30,C,silt,89
coconut,17,60,40,C,silt,74
coconut,17,60,50,C,silt,59
coconut,17,60,60,C,silt,44
coconut,17,60,70,C,silt,29
coconut,17,60,80,C,silt,14
coconut,17,60,90,C,silt,0
coconut,17,70,0,C,silt,110
coconut,17,70,10,C,silt,102
coconut,17,70,20,C,silt,94
coconut,17,70,30,C,silt,86
coconut,17,70,40,C,silt,71
coconut,17,70,50,C,silt,56
coconut,17,70,60,C,silt,41
coconut,17,70,70,C,silt,26
coconut,17,70,80,C,silt,11
coconut,17,70,90,C,silt,0
coconut,17,80,0,C,silt,107
coconut,17,80,10,C,silt,99
coconut,17,80,20,C,silt,91
coconut,17,80,30,C,silt,83
coconut,17,80,40,C,silt,68
coconut,17,80,50,C,silt,53
coconut,17,80,60,C,silt,38
coconut,17,80,70,C,silt,23
coconut,17,80,80,C,silt,8
coconut,17,80,90,C,silt,0
coconut,17,90,0,C,silt,104
coconut,17,90,10,C,silt,96
coconut,17,90,20,C,silt,88
coconut,17,90,30,C,silt,80
coconut,17,90,40,C,silt,65
coconut,17,90,50,C,silt,50
coconut,17,90,60,C,silt,35
coconut,17,90,70,C,silt,20
coconut,17,90,80,C,silt,5
coconut,17,90,90,C,silt,0
coconut,18,0,0,C,silt,132
coconut,18,0,10,C,silt,124
coconut,18,0,20,C,silt,116
coconut,18,0,30,C,silt,108
coconut,18,0,40,C,silt,93
coconut,18,0,50,C,silt,78
coconut,18,0,60,C,silt,63
coconut,18,0,70,C,silt,48
coconut,18,0,80,C,silt,33
coconut,18,0,90,C,silt,18
coconut,18,10,0,C,silt,129
coconut,18,10,10,C,silt,121
coconut,18,10,20,C,silt,113
coconut,18,10,30,C,silt,105
coconut,18,10,40,C,silt,90
coconut,18,10,50,C,silt,75
coconut,18,10,60,C,silt,60
coconut,18,10,70,C,silt,45
coconut,18,10,80,C,silt,30
coconut,18,10,90,C,silt,15
coconut,18,20,0,C,silt,126
coconut,18,20,10,C,silt,118
coconut,18,20,20,C,silt,110
coconut,18,20,30,C,silt,102
coconut,18,20,40,C,silt,87
coconut,18,20,50,C,silt,72
coconut,18,20,60,C,silt,57
coconut,18,20,70,C,silt,42
coconut,18,20,80,C,silt,27
coconut,18,20,90,C,silt,12
coconut,18,30,0,C,silt,123
coconut,18,30,10,C,silt,115
coconut,18,30,20,C,silt,107
coconut,18,30,30,C,silt,99
coconut,18,30,40,C,silt,84
coconut,18,30,50,C,silt,69
coconut,18,30,60,C,silt,54
coconut,18,30,70,C,silt,39
coconut,18,30,80,C,silt,24
coconut,18,30,90,C,silt,9
coconut,18,40,0,C,silt,120
coconut,18,40,10,C,silt,112
coconut,18,40,20,C,silt,104
coconut,18,40,30,C,silt,96
coconut,18,40,40,C,silt,81
coconut,18,40,50,C,silt,66
coconut,18,40,60,C,silt,51
coconut,18,40,70,C,silt,36
coconut,18,40,80,C,silt,21
coconut,18,40,90,C,silt,6
coconut,18,50,0,C,silt,117
coconut,18,50,10,C,silt,109
coconut,18,50,20,C,silt,101
coconut,18,50,30,C,silt,93
coconut,18,50,40,C,silt,78
coconut,18,50,50,C,silt,63
coconut,18,50,60,C,silt,48
coconut,18,50,70,C,silt,33
coconut,18,50,80,C,silt,18
coconut,18,50,90,C,silt,3
coconut,18,60,0,C,silt,114
coconut,18,60,10,C,silt,106
coconut,18,60,20,C,silt,98
coconut,18,60,30,C,silt,90
coconut,18,60,40,C,silt,75
coconut,18,60,50,C,silt,60
coconut,18,60,60,C,silt,45
coconut,18,60,70,C,silt,30
coconut,18,60,80,C,silt,15
coconut,18,60,90,C,silt,0
coconut,18,70,0,C,silt,111
coconut,18,70,10,C,silt,103
coconut,18,70,20,C,silt,95
coconut,18,70,30,C,silt,87
coconut,18,70,40,C,silt,72
coconut,18,70,50,C,silt,57
coconut,18,70,60,C,silt,42
coconut,18,70,70,C,silt,27
coconut,18,70,80,C,silt,12
coconut,18,70,90,C,silt,0
coconut,18,80,0,C,silt,108
coconut,18,80,10,C,silt,100
coconut,18,80,20,C,silt,92
coconut,18,80,30,C,silt,84
coconut,18,80,40,C,silt,69
coconut,18,80,50,C,silt,54
coconut,18,80,60,C,silt,39
coconut,18,80,70,C,silt,24
coconut,18,80,80,C,silt,9
coconut,18,80,90,C,silt,0
coconut,18,90,0,C,silt,105
coconut,18,90,10,C,silt,97
coconut,18,90,20,C,silt,89
coconut,18,90,30,C,silt,81
coconut,18,90,40,C,silt,66
coconut,18,90,50,C,silt,51
coconut,18,90,60,C,silt,36
coconut,18,90,70,C,silt,21
coconut,18,90,80,C,silt,6
coconut,18,90,90,C,silt,0
coconut,19,0,0,C,silt,133
coconut,19,0,10,C,silt,125
coconut,19,0,20,C,silt,117
coconut,19,0,30,C,silt,109
coconut,19,0,40,C,silt,94
coconut,19,0,50,C,silt,79
coconut,19,0,60,C,silt,64
coconut,19,0,70,C,silt,49
coconut,19,0,80,C,silt,34
coconut,19,0,90,C,silt,19
coconut,19,10,0,C,silt,130
coconut,19,10,10,C,silt,122
coconut,19,10,20,C,silt,114
coconut,19,10,30,C,silt,106
coconut,19,10,40,C,silt,91
coconut,19,10,50,C,silt,76
coconut,19,10,60,C,silt,61
coconut,19,10,70,C,silt,46
coconut,19,10,80,C,silt,31
coconut,19,10,90,C,silt,16
coconut,19,20,0,C,silt,127
coconut,19,20,10,C,silt,119
coconut,19,20,20,C,silt,111
coconut,19,20,30,C,silt,103
coconut,19,20,40,C,silt,88
coconut,19,20,50,C,silt,73
coconut,19,20,60,C,silt,58
coconut,19,20,70,C,silt,43
coconut,19,20,80,C,silt,28
coconut,19,20,90,C,silt,13
coconut,19,30,0,C,silt,124
coconut,19,30,10,C,silt,116
coconut,19,30,20,C,silt,108
coconut,19,30,30,C,silt,100
coconut,19,30,40,C,silt,85
coconut,19,30,50,C,silt,70
coconut,19,30,60,C,silt,55
coconut,19,30,70,C,silt,40
coconut,19,30,80,C,silt,25
coconut,19,30,90,C,silt,10
coconut,19,40,0,C,silt,121
coconut,19,40,10,C,silt,113
coconut,19,40,20,C,silt,105
coconut,19,40,30,C,silt,97
coconut,19,40,40,C,silt,82
coconut,19,40,50,C,silt,67
coconut,19,40,60,C,silt,52
coconut,19,40,70,C,silt,37
coconut,19,40,80,C,silt,22
coconut,19,40,90,C,silt,7
coconut,19,50,0,C,silt,118
coconut,19,50,10,C,silt,110
coconut,19,50,20,C,silt,102
coconut,19,50,30,C,silt,94
coconut,19,50,40,C,silt,79
coconut,19,50,50,C,silt,64
coconut,19,50,60,C,silt,49
coconut,19,50,70,C,silt,34
coconut,19,50,80,C,silt,19
coconut,19,50,90,C,silt,4
coconut,19,60,0,C,silt,115
coconut,19,60,10,C,silt,107
coconut,19,60,20,C,silt,99
coconut,19,60,30,C,silt,91
coconut,19,60,40,C,silt,76
coconut,19,60,50,C,silt,61
coconut,19,60,60,C,silt,46
coconut,19,60,70,C,silt,31
coconut,19,60,80,C,silt,16
coconut,19,60,90,C,silt,1
coconut,19,70,0,C,silt,112
coconut,19,70,10,C,silt,104
coconut,19,70,20,C,silt,96
coconut,19,70,30,C,silt,88
coconut,19,70,40,C,silt,73
coconut,19,70,50,C,silt,58
coconut,19,70,60,C,silt,43
coconut,19,70,70,C,silt,28
coconut,19,70,80,C,silt,13
coconut,19,70,90,C,silt,0
coconut,19,80,0,C,silt,109
coconut,19,80,10,C,silt,101
coconut,19,80,20,C,silt,93
coconut,19,80,30,C,silt,85
coconut,19,80,40,C,silt,70
coconut,19,80,50,C,silt,55
coconut,19,80,60,C,silt,40
coconut,19,80,70,C,silt,25
coconut,19,80,80,C,silt,10
coconut,19,80,90,C,silt,0
coconut,19,90,0,C,silt,106
coconut,19,90,10,C,silt,98
coconut,19,90,20,C,silt,90
coconut,19,90,30,C,silt,82
coconut,19,90,40,C,silt,67
coconut,19,90,50,C,silt,52
coconut,19,90,60,C,silt,37
coconut,19,90,70,C,silt,22
coconut,19,90,80,C,silt,7
coconut,19,90,90,C,silt,0
coconut,20,0,0,C,silt,134
coconut,20,0,10,C,silt,126
coconut,20,0,20,C,silt,118
coconut,20,0,30,C,silt,110
coconut,20,0,40,C,silt,95
coconut,20,0,50,C,silt,80
coconut,20,0,60,C,silt,65
coconut,20,0,70,C,silt,50
coconut,20,0,80,C,silt,35
coconut,20,0,90,C,silt,20
coconut,20,10,0,C,silt,131
coconut,20,10,10,C,silt,123
coconut,20,10,20,C,silt,115
coconut,20,10,30,C,silt,107
coconut,20,10,40,C,silt,92
coconut,20,10,50,C,silt,77
coconut,20,10,60,C,silt,62
coconut,20,10,70,C,silt,47
coconut,20,10,80,C,silt,32
coconut,20,10,90,C,silt,17
coconut,20,20,0,C,silt,128
coconut,20,20,10,C,silt,120
coconut,20,20,20,C,silt,112
coconut,20,20,30,C,silt,104
coconut,20,20,40,C,silt,89
coconut,20,20,50,C,silt,74
coconut,20,20,60,C,silt,59
coconut,20,20,70,C,silt,44
coconut,20,20,80,C,silt,29
coconut,20,20,90,C,silt,14
coconut,20,30,0,C,silt,125
coconut,20,30,10,C,silt,117
coconut,20,30,20,C,silt,109
coconut,20,30,30,C,silt,101
coconut,20,30,40,C,silt,86
coconut,20,30,50,C,silt,71
coconut,20,30,60,C,silt,56
coconut,20,30,70,C,silt,41
coconut,20,30,80,C,silt,26
coconut,20,30,90,C,silt,11
coconut,20,40,0,C,silt,122
coconut,20,40,10,C,silt,114
coconut,20,40,20,C,silt,106
coconut,20,40,30,C,silt,98
coconut,20,40,40,C,silt,83
coconut,20,40,50,C,silt,68
coconut,20,40,60,C,silt,53
coconut,20,40,70,C,silt,38
coconut,20,40,80,C,silt,23
coconut,20,40,90,C,silt,8
coconut,20,50,0,C,silt,119
coconut,20,50,10,C,silt,111
coconut,20,50,20,C,silt,103
coconut,20,50,30,C,silt,95
coconut,20,50,40,C,silt,80
coconut,20,50,50,C,silt,65
coconut,20,50,60,C,silt,50
coconut,20,50,70,C,silt,35
coconut,20,50,80,C,silt,20
coconut,20,50,90,C,silt,5
coconut,20,60,0,C,silt,116
coconut,20,60,10,C,silt,108
coconut,20,60,20,C,silt,100
coconut,20,60,30,C,silt,92
coconut,20,60,40,C,silt,77
coconut,20,60,50,C,silt,62
coconut,20,60,60,C,silt,47
coconut,20,60,70,C,silt,32
coconut,20,60,80,C,silt,17
coconut,20,60,90,C,silt,2
coconut,20,70,0,C,silt,113
coconut,20,70,10,C,silt,105
coconut,20,70,20,C,silt,97
coconut,20,70,30,C,silt,89
coconut,20,70,40,C,silt,74
coconut,20,70,50,C,silt,59
coconut,20,70,60,C,silt,44
coconut,20,70,70,C,silt,29
coconut,20,70,80,C,silt,14
coconut,20,70,90,C,silt,0
coconut,20,80,0,C,silt,110
coconut,20,80,10,C,silt,102
coconut,20,80,20,C,silt,94
coconut,20,80,30,C,silt,86
coconut,20,80,40,C,silt,71
coconut,20,80,50,C,silt,56
coconut,20,80,60,C,silt,41
coconut,20,80,70,C,silt,26
coconut,20,80,80,C,silt,11
coconut,20,80,90,C,silt,0
coconut,20,90,0,C,silt,107
coconut,20,90,10,C,silt,99
coconut,20,90,20,C,silt,91
coconut,20,90,30,C,silt,83
coconut,20,90,40,C,silt,68
coconut,20,90,50,C,silt,53
coconut,20,90,60,C,silt,38
coconut,20,90,70,C,silt,23
coconut,20,90,80,C,silt,8
coconut,20,90,90,C,silt,0
coconut,21,0,0,C,silt,135
coconut,21,0,10,C,silt,127
coconut,21,0,20,C,silt,119
coconut,21,0,30,C,silt,111
coconut,21,0,40,C,silt,96
coconut,21,0,50,C,silt,81
coconut,21,0,60,C,silt,66
coconut,21,0,70,C,silt,51
coconut,21,0,80,C,silt,36
coconut,21,0,90,C,silt,21
coconut,21,10,0,C,silt,132
coconut,21,10,10,C,silt,124
coconut,21,10,20,C,silt,116
coconut,21,10,30,C,silt,108
coconut,21,10,40,C,silt,93
coconut,21,10,50,C,silt,78
coconut,21,10,60,C,silt,63
coconut,21,10,70,C,silt,48
coconut,21,10,80,C,silt,33
coconut,21,10,90,C,silt,18
coconut,21,20,0,C,silt,129
coconut,21,20,10,C,silt,121
coconut,21,20,20,C,silt,113
coconut,21,20,30,C,silt,105
coconut,21,20,40,C,silt,90
coconut,21,20,50,C,silt,75
coconut,21,20,60,C,silt,60
coconut,21,20,70,C,silt,45
coconut,21,20,80,C,silt,30
coconut,21,20,90,C,silt,15
coconut,21,30,0,C,silt,126
coconut,21,30,10,C,silt,118
coconut,21,30,20,C,silt,110
coconut,21,30,30,C,silt,102
coconut,21,30,40,C,silt,87
coconut,21,30,50,C,silt,72
coconut,21,30,60,C,silt,57
coconut,21,30,70,C,silt,42
coconut,21,30,80,C,silt,27
coconut,21,30,90,C,silt,12
coconut,21,40,0,C,silt,123
coconut,21,40,10,C,silt,115
coconut,21,40,20,C,silt,107
coconut,21,40,30,C,silt,99
coconut,21,40,40,C,silt,84
coconut,21,40,50,C,silt,69
coconut,21,40,60,C,silt,54
coconut,21,40,70,C,silt,39
coconut,21,40,80,C,silt,24
coconut,21,40,90,C,silt,9
coconut,21,50,0,C,silt,120
coconut,21,50,10,C,silt,112
coconut,21,50,20,C,silt,104
coconut,21,50,30,C,silt,96
coconut,21,50,40,C,silt,81
coconut,21,50,50,C,silt,66
coconut,21,50,60,C,silt,51
coconut,21,50,70,C,silt,36
coconut,21,50,80,C,silt,21
coconut,21,50,90,C,silt,6
coconut,21,60,0,C,silt,117
coconut,21,60,10,C,silt,109
coconut,21,60,20,C,silt,101
coconut,21,60,30,C,silt,93
coconut,21,60,40,C,silt,78
coconut,21,60,50,C,silt,63
coconut,21,60,60,C,silt,48
coconut,21,60,70,C,silt,33
coconut,21,60,80,C,silt,18
coconut,21,60,90,C,silt,3
coconut,21,70,0,C,silt,114
coconut,21,70,10,C,silt,106
coconut,21,70,20,C,silt,98
coconut,21,70,30,C,silt,90
coconut,21,70,40,C,silt,75
coconut,21,70,50,C,silt,60
coconut,21,70,60,C,silt,45
coconut,21,70,70,C,silt,30
coconut,21,70,80,C,silt,15
coconut,21,70,90,C,silt,0
coconut,21,80,0,C,silt,111
coconut,21,80,10,C,silt,103
coconut,21,80,20,C,silt,95
coconut,21,80,30,C,silt,87
coconut,21,80,40,C,silt,72
coconut,21,80,50,C,silt,57
coconut,21,80,60,C,silt,42
coconut,21,80,70,C,silt,27
coconut,21,80,80,C,silt,12
coconut,21,80,90,C,silt,0
coconut,21,90,0,C,silt,108
coconut,21,90,10,C,silt,100
coconut,21,90,20,C,silt,92
coconut,21,90,30,C,silt,84
coconut,21,90,40,C,silt,69
coconut,21,90,50,C,silt,54
coconut,21,90,60,C,silt,39
coconut,21,90,70,C,silt,24
coconut,21,90,80,C,silt,9
coconut,21,90,90,C,silt,0
coconut,22,0,0,C,silt,136
coconut,22,0,10,C,silt,128
coconut,22,0,20,C,silt,120
coconut,22,0,30,C,silt,112
coconut,22,0,40,C,silt,97
coconut,22,0,50,C,silt,82
coconut,22,0,60,C,silt,67
coconut,22,0,70,C,silt,52
coconut,22,0,80,C,silt,37
coconut,22,0,90,C,silt,22
coconut,22,10,0,C,silt,133
coconut,22,10,10,C,silt,125
coconut,22,10,20,C,silt,117
coconut,22,10,30,C,silt,109
coconut,22,10,40,C,silt,94
coconut,22,10,50,C,silt,79
coconut,22,10,60,C,silt,64
coconut,22,10,70,C,silt,49
coconut,22,10,80,C,silt,34
coconut,22,10,90,C,silt,19
coconut,22,20,0,C,silt,130
coconut,22,20,10,C,silt,122
coconut,22,20,20,C,silt,114
coconut,22,20,30,C,silt,106
coconut,22,20,40,C,silt,91
coconut,22,20,50,C,silt,76
coconut,22,20,60,C,silt,61
coconut,22,20,70,C,silt,46
coconut,22,20,80,C,silt,31
coconut,22,20,90,C,silt,16
coconut,22,30,0,C,silt,127
coconut,22,30,10,C,silt,119
coconut,22,30,20,C,silt,111
coconut,22,30,30,C,silt,103
coconut,22,30,40,C,silt,88
coconut,22,30,50,C,silt,73
coconut,22,30,60,C,silt,58
coconut,22,30,70,C,silt,43
coconut,22,30,80,C,silt,28
coconut,22,30,90,C,silt,13
coconut,22,40,0,C,silt,124
coconut,22,40,10,C,silt,116
coconut,22,40,20,C,silt,108
coconut,22,40,30,C,silt,100
coconut,22,40,40,C,silt,85
coconut,22,40,50,C,silt,70
coconut,22,40,60,C,silt,55
coconut,22,40,70,C,silt,40
coconut,22,40,80,C,silt,25
coconut,22,40,90,C,silt,10
coconut,22,50,0,C,silt,121
coconut,22,50,10,C,silt,113
coconut,22,50,20,C,silt,105
coconut,22,50,30,C,silt,97
coconut,22,50,40,C,silt,82
coconut,22,50,50,C,silt,67
coconut,22,50,60,C,silt,52
coconut,22,50,70,C,silt,37
coconut,22,50,80,C,silt,22
coconut,22,50,90,C,silt,7
coconut,22,60,0,C,silt,118
coconut,22,60,10,C,silt,110
coconut,22,60,20,C,silt,102
coconut,22,60,30,C,silt,94
coconut,22,60,40,C,silt,79
coconut,22,60,50,C,silt,64
coconut,22,60,60,C,silt,49
coconut,22,60,70,C,silt,34
coconut,22,60,80,C,silt,19
coconut,22,60,90,C,silt,4
